,open,high,low,close,volume,oi,date,time
2015-11-05 09:55:00,303.1010935495339,304.14836443606504,301.9601137102889,303.6876716770154,4374,7038845,2015-11-05,09:55:00
2015-11-05 10:00:00,303.81789837541714,304.3493416350216,303.21830447605566,303.188782935927,8976,6297927,2015-11-05,10:00:00
2015-11-05 10:05:00,304.56950685361335,305.18847802556064,303.7322088263843,305.15038952437163,3761,5453570,2015-11-05,10:05:00
2015-11-05 10:10:00,304.1163650274966,304.4443629219745,303.44612397066186,301.4190430099717,3684,8725860,2015-11-05,10:10:00
2015-11-05 10:15:00,303.6602848262991,304.8277304999122,303.0394870621737,304.0326487251173,4294,8474554,2015-11-05,10:15:00
2015-11-05 10:20:00,302.8416966533535,303.104846240957,302.62322251530935,305.8773076051215,6830,6584968,2015-11-05,10:20:00
2015-11-05 10:25:00,303.2924051263727,303.6333946988593,302.6273140201398,303.286583813562,6171,8008532,2015-11-05,10:25:00
2015-11-05 10:30:00,305.356347785006,307.00992580366864,304.57596982450656,304.2692502902087,9035,7974314,2015-11-05,10:30:00
2015-11-05 10:35:00,306.7165311474979,306.75072528817856,305.8786188599365,306.5355024659895,6416,8336437,2015-11-05,10:35:00
2015-11-05 10:40:00,306.0772153922069,306.5744766414261,305.8437358787527,305.5117762279178,6912,9172677,2015-11-05,10:40:00
2015-11-05 10:45:00,305.3455239748429,306.23151249747355,305.2169085186176,307.7573083876182,7224,6089101,2015-11-05,10:45:00
2015-11-05 10:50:00,305.5390943185039,306.04967482388366,303.7879577320324,308.2953592300935,9079,9970613,2015-11-05,10:50:00
2015-11-05 10:55:00,305.95809893598687,306.64741962838036,304.16286829222145,306.3266569259077,9995,5226593,2015-11-05,10:55:00
2015-11-05 11:00:00,306.2798479887205,306.7914532515408,305.8669737888843,306.80707784626946,4060,9796749,2015-11-05,11:00:00
2015-11-05 11:05:00,307.76313584393654,307.81074062467735,307.1913044125387,309.1723831272952,4942,8010333,2015-11-05,11:05:00
2015-11-05 11:10:00,307.7558091544747,308.5123101880332,307.6902255112308,307.14758804532636,8560,7010767,2015-11-05,11:10:00
2015-11-05 11:15:00,307.1663932249346,307.22122618093545,306.7120971822793,307.8689742378166,7364,5878181,2015-11-05,11:15:00
2015-11-05 11:20:00,306.64097794956456,307.1479401841739,306.37118531948886,305.746860153932,7057,6792838,2015-11-05,11:20:00
2015-11-05 11:25:00,306.31005288990696,307.6412655062392,306.2267539479707,305.2743531632722,5094,6132107,2015-11-05,11:25:00
2015-11-05 11:30:00,304.26252021815924,305.77993866136194,303.16541201485774,304.41220757760607,9749,7546666,2015-11-05,11:30:00
2015-11-05 11:35:00,304.22610657421797,304.34916548368363,303.4272474428195,304.2325264058583,3224,8951886,2015-11-05,11:35:00
2015-11-05 11:40:00,305.5821890083776,307.11815586488376,305.4292529729207,303.2871096428849,6524,9129223,2015-11-05,11:40:00
2015-11-05 11:45:00,306.07525668873683,306.17425623384736,305.61475161827855,304.689105630182,2951,5120609,2015-11-05,11:45:00
2015-11-05 11:50:00,307.28995448427713,307.60754909299845,306.99067372355955,308.17484299153534,9825,6150303,2015-11-05,11:50:00
2015-11-05 11:55:00,307.71646590039813,308.0276284985679,307.20180254716365,307.86384444686314,9168,6609672,2015-11-05,11:55:00
2015-11-05 12:00:00,308.82801191105074,309.7408938274935,308.45813267540115,311.11844790568745,6477,6291859,2015-11-05,12:00:00
2015-11-05 12:05:00,308.97676340303803,309.4239421357136,308.5859207548215,309.33598619740644,1357,8917348,2015-11-05,12:05:00
2015-11-05 12:10:00,309.09441718116886,309.3173670327991,308.1368665715287,308.5962802047126,6225,5403678,2015-11-05,12:10:00
2015-11-05 12:15:00,308.2633974876542,308.29941077890044,307.15164478043897,309.3840099346884,1614,9236557,2015-11-05,12:15:00
2015-11-05 12:20:00,308.84422242808955,309.21744992459634,307.1453319917463,309.25403364010907,4408,8405499,2015-11-05,12:20:00
2015-11-05 12:25:00,308.59825405586434,309.7752905075026,307.53022536873937,309.4596234076253,6352,5173185,2015-11-05,12:25:00
2015-11-05 12:30:00,308.195008671738,308.738122817794,308.109391264332,308.5972814184881,5541,6277269,2015-11-05,12:30:00
2015-11-05 12:35:00,309.1696180115509,309.36105039551927,308.9325392801029,308.01065016041,6588,8760800,2015-11-05,12:35:00
2015-11-05 12:40:00,308.2539640167846,309.0671692192537,308.1501163367812,306.76696514509854,4059,6250900,2015-11-05,12:40:00
2015-11-05 12:45:00,308.69257106536946,309.79167282437237,306.7282854325919,311.126669179834,1606,6808360,2015-11-05,12:45:00
2015-11-05 12:50:00,307.78822447200537,309.32126907334964,307.4742630066341,306.4851569812776,8115,8409595,2015-11-05,12:50:00
2015-11-05 12:55:00,308.28706510577723,309.1772004969153,307.48229485770617,308.56625560104123,6859,7258003,2015-11-05,12:55:00
2015-11-05 13:00:00,308.19653313078055,309.10078743797334,307.85179023535,308.0136899248106,1588,7870111,2015-11-05,13:00:00
2015-11-05 13:05:00,309.1772037476728,309.3735253016401,307.56925909761935,308.10133725214973,8628,6495502,2015-11-05,13:05:00
2015-11-05 13:10:00,308.4406709813114,308.6643490029838,308.4087990890505,310.49324502769633,6257,8904130,2015-11-05,13:10:00
2015-11-05 13:15:00,308.5212759900909,309.46517806044835,307.36886086497475,308.58418840065667,4940,8599952,2015-11-05,13:15:00
2015-11-05 13:20:00,308.371727775546,308.6149184776223,307.79116471209704,308.191725941403,8967,9809194,2015-11-05,13:20:00
2015-11-05 13:25:00,309.2742790492082,309.8015390994336,308.2979830167155,310.6612902845584,9585,7105591,2015-11-05,13:25:00
2015-11-05 13:30:00,310.51551471392486,311.5146460823105,309.7850991940361,309.89402924817495,7966,7783703,2015-11-05,13:30:00
2015-11-05 13:35:00,310.4669554187257,312.4447792468524,309.1698937802811,312.09162956338184,3472,5201339,2015-11-05,13:35:00
2015-11-05 13:40:00,310.4360100264908,310.7417310943712,309.7537656688658,308.76886126323285,6059,6826847,2015-11-05,13:40:00
2015-11-05 13:45:00,308.64522244229676,309.0617993275511,307.80860699011646,310.6953814549001,9479,7083670,2015-11-05,13:45:00
2015-11-05 13:50:00,308.5726445655599,310.75256578212094,307.34227301889206,308.9205506380727,8285,9713949,2015-11-05,13:50:00
2015-11-05 13:55:00,309.1263359338343,309.3492921463157,308.13588734243683,310.86387910963896,8332,7677216,2015-11-05,13:55:00
2015-11-05 14:00:00,307.80074596970474,308.3693514294299,305.48688016357045,308.82991099610405,4594,8173299,2015-11-05,14:00:00
2015-11-05 14:05:00,306.79673468374733,307.45848125995656,306.02810187459687,307.31296459766236,2373,5152380,2015-11-05,14:05:00
2015-11-05 14:10:00,306.69541073366076,307.6547602216425,306.069460740885,307.15467267795134,9684,7324210,2015-11-05,14:10:00
2015-11-05 14:15:00,306.3241421363514,307.882975236659,304.7114119476824,307.10947812600557,5952,5612627,2015-11-05,14:15:00
2015-11-05 14:20:00,306.4931684692133,306.76695803776363,306.32692428543794,305.4445925003459,4299,5267424,2015-11-05,14:20:00
2015-11-05 14:25:00,307.6752731041223,308.06928940484255,307.590496619548,307.8889000373322,2549,7079356,2015-11-05,14:25:00
2015-11-05 14:30:00,307.1375201072289,307.70336988461304,306.7964101116431,306.83873760880425,3517,9478230,2015-11-05,14:30:00
2015-11-05 14:35:00,307.08732861396084,308.0250730917722,306.9329458834257,307.0888703888036,1701,8548458,2015-11-05,14:35:00
2015-11-05 14:40:00,308.57234862746776,308.72054504854475,307.36770158691763,305.96741353728385,8071,7374530,2015-11-05,14:40:00
2015-11-05 14:45:00,308.7308650267058,309.46845107605236,306.27343687130485,309.80625601826654,4956,8186597,2015-11-05,14:45:00
2015-11-05 14:50:00,310.8424305375537,312.35640837418674,310.72892394889783,312.1698651691784,8979,6132862,2015-11-05,14:50:00
2015-11-05 14:55:00,309.59310640375645,309.87771071013725,308.7799675374021,312.4111360404994,9014,9204218,2015-11-05,14:55:00
2015-11-05 15:00:00,308.6661645885334,308.9136900640652,308.33271338899635,307.366984910942,5340,9687475,2015-11-05,15:00:00
2015-11-05 15:05:00,309.3573908234998,309.8715171385067,309.33973867818645,308.20433699109736,1767,8624789,2015-11-05,15:05:00
2015-11-05 15:10:00,309.8285172780826,310.81887307900314,309.2812980139403,310.66594025633896,8140,7294136,2015-11-05,15:10:00
2015-11-05 15:15:00,308.27048811432496,308.54035165792044,307.57951162771263,308.33637450531177,6821,9328894,2015-11-05,15:15:00
2015-11-05 15:20:00,308.3898937383646,309.0935065877786,306.17195740125555,308.8621230751847,1690,9390935,2015-11-05,15:20:00
2015-11-05 15:25:00,307.31246161094555,307.6942162903239,305.89222488906756,307.10563527168307,6974,7063371,2015-11-05,15:25:00
2015-11-05 15:30:00,305.9481438907535,306.0860316069816,305.6933139748475,304.2465945789994,6947,9772631,2015-11-05,15:30:00
2015-11-06 09:15:00,307.0655555967005,307.3792220073382,306.73797189118216,307.05600314472207,1546,6615559,2015-11-06,09:15:00
2015-11-06 09:20:00,306.3547912986892,308.0956715612885,305.0668712201849,305.1621567113867,3329,7043043,2015-11-06,09:20:00
2015-11-06 09:25:00,308.4897753414584,309.623240587838,305.4326651257387,310.2437785232017,9424,7525760,2015-11-06,09:25:00
2015-11-06 09:30:00,310.7050278555887,312.84255287524326,310.5960639866978,312.5495195568631,8319,6591497,2015-11-06,09:30:00
2015-11-06 09:35:00,309.63601752478655,310.3345450437745,308.6681677914294,311.32317762205116,1986,6155011,2015-11-06,09:35:00
2015-11-06 09:40:00,308.62081611431495,309.2210607735587,308.52016279154714,313.46267914653305,1576,9229780,2015-11-06,09:40:00
2015-11-06 09:45:00,307.5033935973805,309.1315913908025,306.3657803604826,307.01112272564853,2033,5240033,2015-11-06,09:45:00
2015-11-06 09:50:00,308.49399714461896,308.8196053688464,308.1661724138477,308.8316780526876,7315,5558780,2015-11-06,09:50:00
2015-11-06 09:55:00,307.48561984249386,308.2063404020275,306.7411728250723,306.1492121345334,8739,5670182,2015-11-06,09:55:00
2015-11-06 10:00:00,307.94007169710915,309.1582519343525,306.6961907138637,308.7582660701487,9605,5640642,2015-11-06,10:00:00
2015-11-06 10:05:00,307.9335145437972,309.7092529011,307.219762039146,306.0660705204021,4312,5489141,2015-11-06,10:05:00
2015-11-06 10:10:00,308.8561515750599,308.99759630065176,308.8533510713013,309.08483524947303,2384,9207349,2015-11-06,10:10:00
2015-11-06 10:15:00,309.2831141628385,309.54220103700897,308.69416103024224,308.4273438431632,2431,5497649,2015-11-06,10:15:00
2015-11-06 10:20:00,310.162496192828,311.61765109141567,309.1312480017365,313.02556164485526,8921,7392641,2015-11-06,10:20:00
2015-11-06 10:25:00,309.302753850106,309.59590419495817,308.84711354268575,310.58197330822713,3384,5398032,2015-11-06,10:25:00
2015-11-06 10:30:00,309.1455637311534,309.701113276284,308.05488439473436,308.9640188193137,2502,7086947,2015-11-06,10:30:00
2015-11-06 10:35:00,309.66829406377406,310.4264397700511,308.1362057119367,312.30520821476927,4374,6795706,2015-11-06,10:35:00
2015-11-06 10:40:00,307.67016215988485,308.24389938636466,306.4264324289702,308.03575940189245,4979,6359859,2015-11-06,10:40:00
2015-11-06 10:45:00,305.7989537542366,306.08064698361886,305.4380842413029,307.95224974004645,1541,8972925,2015-11-06,10:45:00
2015-11-06 10:50:00,306.1725449999471,306.7463232860186,305.764930927974,307.28256113765866,3113,6307860,2015-11-06,10:50:00
2015-11-06 10:55:00,304.8384154042729,305.80023679877536,304.4170575542954,303.8566927446786,3197,7026612,2015-11-06,10:55:00
2015-11-06 11:00:00,303.4441150260767,303.59576027550725,302.5507263435598,304.6949841775985,2384,7541303,2015-11-06,11:00:00
2015-11-06 11:05:00,301.88664002506016,303.15481947614535,301.20022946483334,300.17557459059424,1186,6762073,2015-11-06,11:05:00
2015-11-06 11:10:00,302.3062614083668,302.6025890776756,300.69019922668116,299.1673145211771,7629,8538021,2015-11-06,11:10:00
2015-11-06 11:15:00,303.2124262192026,304.2349346646323,302.0096520258789,303.3592429725426,2272,9122074,2015-11-06,11:15:00
2015-11-06 11:20:00,304.8640550170304,305.9216329703707,304.41561106422057,306.0014755494659,8782,9325199,2015-11-06,11:20:00
2015-11-06 11:25:00,304.17384418431726,304.4112392225542,303.6938140954006,304.39442178248447,9163,7748986,2015-11-06,11:25:00
2015-11-06 11:30:00,304.229324398306,304.533886168263,303.4928430732814,304.39405132594305,5571,5044909,2015-11-06,11:30:00
2015-11-06 11:35:00,305.2273227945113,306.2486555939387,303.4219409168703,305.9609591157188,1720,5125281,2015-11-06,11:35:00
2015-11-06 11:40:00,303.88715868123484,304.1971970833346,303.44223875817755,301.5181179697522,3359,7759095,2015-11-06,11:40:00
2015-11-06 11:45:00,303.5370540390808,304.1591904632846,301.79252584585277,306.03129431011644,7189,6095924,2015-11-06,11:45:00
2015-11-06 11:50:00,304.23289760446204,304.2645761534698,303.0756232307832,305.67711142054986,8961,9546741,2015-11-06,11:50:00
2015-11-06 11:55:00,302.7960302362961,304.12069873201216,301.83695802052955,304.0282164432122,4091,9492167,2015-11-06,11:55:00
2015-11-06 12:00:00,302.69127281593046,302.6935563027243,302.05626381934087,300.09480666834565,2105,5558437,2015-11-06,12:00:00
2015-11-06 12:05:00,302.7439039710364,303.5895402367257,302.40996984798306,303.7463361845389,4304,8753284,2015-11-06,12:05:00
2015-11-06 12:10:00,303.0023636556517,303.6155051655106,302.85656610132276,303.80911965833064,6742,5042458,2015-11-06,12:10:00
2015-11-06 12:15:00,300.8919014901128,301.47678100328284,299.6973124049621,300.83519393976496,5146,7736609,2015-11-06,12:15:00
2015-11-06 12:20:00,300.9435629636918,301.61409006328114,298.7844719769005,302.12069451066344,8431,6186852,2015-11-06,12:20:00
2015-11-06 12:25:00,301.26825239311387,301.83154631543374,301.2160675354527,300.50898989236464,2012,5698170,2015-11-06,12:25:00
2015-11-06 12:30:00,301.15634613377506,302.646531823021,300.88937641596164,303.2152670050863,4974,9667997,2015-11-06,12:30:00
2015-11-06 12:35:00,301.4132097124731,302.1904989516833,300.90162204463024,305.23990065446515,3403,9839954,2015-11-06,12:35:00
2015-11-06 12:40:00,302.798672847444,302.9673574809214,301.8523903299784,303.63360829660394,8609,8618199,2015-11-06,12:40:00
2015-11-06 12:45:00,303.58821937954787,303.85242651036407,302.5958134018366,302.7820735758582,4618,6878320,2015-11-06,12:45:00
2015-11-06 12:50:00,303.35153428026354,303.84514903811106,302.80180418563236,303.4374710597766,9917,7059706,2015-11-06,12:50:00
2015-11-06 12:55:00,303.1042678617229,303.12779023696555,303.00913876779526,305.25625151976055,6008,8754340,2015-11-06,12:55:00
2015-11-06 13:00:00,303.5042759750181,304.49926851168567,303.08641277471963,304.9396141952852,3872,7860612,2015-11-06,13:00:00
2015-11-06 13:05:00,303.1530865649549,303.4305839410417,300.2671794364738,303.0494555691295,6603,6838312,2015-11-06,13:05:00
2015-11-06 13:10:00,303.4983785605855,303.8618360020927,302.72705308568385,303.844759048012,6083,9537618,2015-11-06,13:10:00
2015-11-06 13:15:00,303.5060421213198,304.91108912275564,303.1651826827644,303.4095147117426,2966,9668356,2015-11-06,13:15:00
2015-11-06 13:20:00,304.63021824220385,304.64720263886437,304.56744421316563,306.8889614750176,9834,6860794,2015-11-06,13:20:00
2015-11-06 13:25:00,306.0165681466774,306.1734091306268,305.02443011688035,307.75151014558224,2667,9967726,2015-11-06,13:25:00
2015-11-06 13:30:00,305.34370248158314,306.5995489091194,303.76842145739124,303.74018515727477,2048,7885715,2015-11-06,13:30:00
2015-11-06 13:35:00,306.6840784082825,307.86833670123485,305.9747987833406,308.62224014458127,4406,9969571,2015-11-06,13:35:00
2015-11-06 13:40:00,306.81394590500423,306.8644684509941,306.69570941886127,308.8622294995406,6053,8300447,2015-11-06,13:40:00
2015-11-06 13:45:00,306.6110440687489,306.8609359495188,305.41984967203973,306.70408861980735,2275,5622464,2015-11-06,13:45:00
2015-11-06 13:50:00,306.8546019148632,307.17298085346613,305.15328448104987,307.99107043377353,8847,5321869,2015-11-06,13:50:00
2015-11-06 13:55:00,306.61462369653646,306.8696017422317,306.07160133401436,303.80087659219345,3975,9675939,2015-11-06,13:55:00
2015-11-06 14:00:00,304.99353992900456,305.6472030654104,304.0051513695837,303.82203207615294,5836,9594375,2015-11-06,14:00:00
2015-11-06 14:05:00,305.8292693574067,305.93489731914656,304.7211115959813,308.09151284660953,8559,8875551,2015-11-06,14:05:00
2015-11-06 14:10:00,306.08708210966574,308.2947694852745,304.89784364865784,306.83808324509374,2561,7969174,2015-11-06,14:10:00
2015-11-06 14:15:00,306.4242017128296,306.5128319559825,305.44551355853207,308.1834710134072,9123,7662514,2015-11-06,14:15:00
2015-11-06 14:20:00,305.3304190833992,306.47002316694045,304.2319774845505,304.5430351344893,7638,7211341,2015-11-06,14:20:00
2015-11-06 14:25:00,305.4683174511629,306.6174613661833,304.9281435895073,303.8534037711227,1645,9827478,2015-11-06,14:25:00
2015-11-06 14:30:00,305.0570696214559,305.36917403206786,304.37038529522243,303.46898889265344,8706,5218701,2015-11-06,14:30:00
2015-11-06 14:35:00,304.7132870353321,305.70123204204634,304.36887333303525,306.790270805013,5204,5318971,2015-11-06,14:35:00
2015-11-06 14:40:00,305.4703832695485,306.3071930010562,304.2693816636925,307.6354049536656,9777,7047755,2015-11-06,14:40:00
2015-11-06 14:45:00,305.3965973715115,305.9149246162167,304.1970223168268,306.58163209902415,9090,6921803,2015-11-06,14:45:00
2015-11-06 14:50:00,306.9183085701052,307.30372249932765,306.1202081365101,305.2256501225408,3704,8212525,2015-11-06,14:50:00
2015-11-06 14:55:00,308.60100494703113,309.3998640790417,307.95123241751475,310.3702594302679,9090,6990713,2015-11-06,14:55:00
2015-11-06 15:00:00,308.95404914308244,309.8970303175552,308.6651039148306,307.518782985577,5868,9526204,2015-11-06,15:00:00
2015-11-06 15:05:00,310.0517029730131,310.5307953164828,308.8123053838646,310.99941432558916,6641,8366448,2015-11-06,15:05:00
2015-11-06 15:10:00,310.17846213314374,311.45429708916464,309.90785171612544,310.09764643480463,1669,5180217,2015-11-06,15:10:00
2015-11-06 15:15:00,310.39618915788867,310.64144517493435,308.933753364541,311.707357180498,2442,7759423,2015-11-06,15:15:00
2015-11-06 15:20:00,311.44505285483143,311.9460428544844,311.1611968167446,310.8512321367286,3331,8330793,2015-11-06,15:20:00
2015-11-06 15:25:00,311.71582441766765,312.12887186695224,311.1166175539108,309.09672475077605,6271,5795264,2015-11-06,15:25:00
2015-11-06 15:30:00,312.12560122584944,312.2751254545883,312.0966313476624,312.1715420262543,6904,8375992,2015-11-06,15:30:00
2015-11-07 09:15:00,312.2254637026738,313.40399096997123,311.32103860711396,310.9159259749613,3876,5371420,2015-11-07,09:15:00
2015-11-07 09:20:00,313.04679327700137,313.9279129013662,312.30079038749926,311.98636693084165,9383,5093523,2015-11-07,09:20:00
2015-11-07 09:25:00,313.5548483362753,313.91238830791843,312.5997286603816,315.0473018463113,4805,9269423,2015-11-07,09:25:00
2015-11-07 09:30:00,313.09750292303397,313.9471490278005,312.5072882476214,314.8559321515681,4718,6613832,2015-11-07,09:30:00
2015-11-07 09:35:00,311.3355945951787,312.1425922028698,310.02426135574296,314.2521332811767,7252,5006666,2015-11-07,09:35:00
2015-11-07 09:40:00,309.5895410392952,310.01218067618373,308.06226831416046,308.360005132822,8474,8361391,2015-11-07,09:40:00
2015-11-07 09:45:00,309.16557827752683,309.58185157447696,308.8228801684477,312.1048126583621,2495,7406666,2015-11-07,09:45:00
2015-11-07 09:50:00,309.78471667509643,311.4901910003506,309.7414027921381,308.77056110666774,5471,8704325,2015-11-07,09:50:00
2015-11-07 09:55:00,310.12107108443183,311.3205369795273,309.90395065288,309.2616552250588,2637,9952238,2015-11-07,09:55:00
2015-11-07 10:00:00,308.78557190770084,309.51818981470956,308.56321282603045,311.99839354882795,1440,9174778,2015-11-07,10:00:00
2015-11-07 10:05:00,307.7193362722509,307.811174979383,306.49750545842653,306.41924490801347,7576,8495075,2015-11-07,10:05:00
2015-11-07 10:10:00,306.89551241355434,308.0002395996384,306.71539763726327,305.0334596016048,8615,8013903,2015-11-07,10:10:00
2015-11-07 10:15:00,307.43947922639416,307.6785486713046,306.47004566997276,306.99316206783004,7411,9695503,2015-11-07,10:15:00
2015-11-07 10:20:00,307.1050631100162,307.1448178745844,306.3665062965862,306.1898888928077,8906,8977875,2015-11-07,10:20:00
2015-11-07 10:25:00,307.5440190195157,307.7215418847807,306.15287427388915,307.13911193574387,7638,9151582,2015-11-07,10:25:00
2015-11-07 10:30:00,307.76459791902084,308.3637447495174,305.9535245843461,308.1709246506351,1392,8124600,2015-11-07,10:30:00
2015-11-07 10:35:00,307.35045217689833,307.6623220791727,307.29182473926375,309.00345324726163,2529,7176618,2015-11-07,10:35:00
2015-11-07 10:40:00,307.09027831003755,307.4599313887176,307.03242044884786,306.4789753891841,8740,8463535,2015-11-07,10:40:00
2015-11-07 10:45:00,306.6224206044194,306.9950749711411,306.42049669353554,307.522238871092,6333,7528430,2015-11-07,10:45:00
2015-11-07 10:50:00,306.2458406803564,306.79581575293753,305.4858115391865,304.136459398875,3662,6578687,2015-11-07,10:50:00
2015-11-07 10:55:00,305.1042972484137,306.18359102221655,304.50341677440633,307.0211000967528,3320,5013640,2015-11-07,10:55:00
2015-11-07 11:00:00,305.4452363901296,307.23193944027287,305.4328215904359,305.16176828880026,4579,9908632,2015-11-07,11:00:00
2015-11-07 11:05:00,304.4054810525545,306.4688349371064,304.25740307699203,300.5701546852184,6491,9905564,2015-11-07,11:05:00
2015-11-07 11:10:00,304.3624046928918,306.05132823132055,303.3211276647853,301.8947945646518,6205,6434996,2015-11-07,11:10:00
2015-11-07 11:15:00,304.8118051664327,304.8152395378179,304.08772914955773,305.0809010051969,2944,7115860,2015-11-07,11:15:00
2015-11-07 11:20:00,306.75024054225923,306.7575475173585,306.25931758923457,306.4092406052423,2583,9926024,2015-11-07,11:20:00
2015-11-07 11:25:00,305.8963074817897,306.0564610281445,305.4350680353595,306.14300675262064,8257,8640120,2015-11-07,11:25:00
2015-11-07 11:30:00,306.52880892229086,308.06512772808577,306.23665738282614,306.9186512185719,6848,9025129,2015-11-07,11:30:00
2015-11-07 11:35:00,306.40299281713567,308.14477763451714,306.17645061342,309.4054595642967,1187,7952825,2015-11-07,11:35:00
2015-11-07 11:40:00,305.936740440354,306.54729355878504,305.88573093602895,305.20642037933203,4603,6305352,2015-11-07,11:40:00
2015-11-07 11:45:00,306.24971720280803,306.67428134997976,304.16182708862107,305.82352191691683,3171,9827959,2015-11-07,11:45:00
2015-11-07 11:50:00,308.444721920896,309.8146001646366,307.4573886472142,306.82816542054496,7934,6813626,2015-11-07,11:50:00
2015-11-07 11:55:00,308.53162825672575,309.1523607875931,307.9545478119773,312.6924595911733,4487,7428851,2015-11-07,11:55:00
2015-11-07 12:00:00,308.1774541271219,308.5605456969098,308.0874493551339,306.3265580656289,5045,9262138,2015-11-07,12:00:00
2015-11-07 12:05:00,308.49740733947215,308.5360337671831,307.16720961696706,308.69744341436274,7429,5549466,2015-11-07,12:05:00
2015-11-07 12:10:00,307.5961301431598,310.57794956562736,307.2930239334557,307.83880476938725,1189,7175255,2015-11-07,12:10:00
2015-11-07 12:15:00,305.89145582315234,306.2004278130406,305.6040464898895,304.7934686983225,2380,5299225,2015-11-07,12:15:00
2015-11-07 12:20:00,306.96433189474794,309.31522390095864,306.0232500862775,305.1143453242197,1220,8441497,2015-11-07,12:20:00
2015-11-07 12:25:00,306.22010420707284,307.2028627007412,303.87252762226296,307.34436111016635,1868,7405922,2015-11-07,12:25:00
2015-11-07 12:30:00,305.1820505873209,305.55467330313763,304.4770287783925,303.4706536583615,5529,9712589,2015-11-07,12:30:00
2015-11-07 12:35:00,306.1483900369733,306.8287313587349,303.1476272909427,309.9396170671123,3032,9909240,2015-11-07,12:35:00
2015-11-07 12:40:00,305.4356307849718,307.60626184353305,304.90043393631373,307.4423590875966,3669,5453794,2015-11-07,12:40:00
2015-11-07 12:45:00,305.85018260759955,306.8975806876032,304.5086463374635,309.89216019134676,9347,5944351,2015-11-07,12:45:00
2015-11-07 12:50:00,305.7770595321995,305.8737823717268,305.7007980101993,306.55521796886904,6608,8210976,2015-11-07,12:50:00
2015-11-07 12:55:00,305.9573384185509,306.1328968210455,304.17797251026747,304.47308417719574,7683,5578154,2015-11-07,12:55:00
2015-11-07 13:00:00,306.88513765530456,307.0225442943468,306.5578119398502,305.30574407463666,4361,9802730,2015-11-07,13:00:00
2015-11-07 13:05:00,307.207392302647,308.61913333309786,307.181062503065,306.6589294345567,5318,5554433,2015-11-07,13:05:00
2015-11-07 13:10:00,307.70640613582134,308.8038907389038,303.9847500428379,308.6611282771648,6803,6844754,2015-11-07,13:10:00
2015-11-07 13:15:00,307.37180492198047,307.92044727168667,307.06924055664433,306.4031975734066,9785,5024502,2015-11-07,13:15:00
2015-11-07 13:20:00,307.96686290620414,309.47213720303415,305.18176173788527,307.45146209903305,6414,6501330,2015-11-07,13:20:00
2015-11-07 13:25:00,308.36088525405927,309.29976506785965,307.11838228105154,308.26549732116933,1245,7664975,2015-11-07,13:25:00
2015-11-07 13:30:00,309.16554494739637,310.15342182546465,308.67563697229673,307.0789700021933,6085,6303177,2015-11-07,13:30:00
2015-11-07 13:35:00,310.1660735791397,310.52108955363485,309.5886222933624,312.3423632553589,5219,6910295,2015-11-07,13:35:00
2015-11-07 13:40:00,310.5750465807412,311.1994306658812,309.7270179591197,312.74769574685035,2453,8307184,2015-11-07,13:40:00
2015-11-07 13:45:00,311.5183255406981,311.7988302382146,311.0974485832665,311.9932003344209,2874,5622525,2015-11-07,13:45:00
2015-11-07 13:50:00,311.7431329026524,312.4104999757068,311.468411206422,306.9871734286614,4906,9314682,2015-11-07,13:50:00
2015-11-07 13:55:00,310.7672889827493,311.3005297296758,310.23303340457295,309.74401466847235,3453,6576568,2015-11-07,13:55:00
2015-11-07 14:00:00,310.31860442551306,311.5154983915625,309.2516537760972,314.2137993243461,4646,8200230,2015-11-07,14:00:00
2015-11-07 14:05:00,307.6392029602667,308.65675430409215,307.4956297495997,309.8851209501345,9711,5785079,2015-11-07,14:05:00
2015-11-07 14:10:00,308.422347538297,308.5228228728241,307.9345811367331,306.5901324262169,1553,7399417,2015-11-07,14:10:00
2015-11-07 14:15:00,307.93572097083495,308.5753734990966,307.8418524589222,305.9992172558708,8278,9148887,2015-11-07,14:15:00
2015-11-07 14:20:00,307.78883654772847,308.465802230039,306.4400367019258,305.32478425327093,8527,6315867,2015-11-07,14:20:00
2015-11-07 14:25:00,308.5649254710886,310.2340775422502,308.0202756252335,308.5902661972229,9162,7452912,2015-11-07,14:25:00
2015-11-07 14:30:00,308.7280625213214,308.92792435417107,307.4192518137905,308.6579341558107,3332,8287937,2015-11-07,14:30:00
2015-11-07 14:35:00,309.29330403419675,309.4137349907005,307.9836675054904,310.38467323181357,9869,9724508,2015-11-07,14:35:00
2015-11-07 14:40:00,309.20177682444614,309.28609710469283,306.74939946006475,310.114164203902,3949,9012477,2015-11-07,14:40:00
2015-11-07 14:45:00,307.5926113938317,309.5761826342666,306.79718001267565,309.20130363976403,4101,9094052,2015-11-07,14:45:00
2015-11-07 14:50:00,306.45272350894714,306.6539012646827,305.941399961965,305.17741258122464,3203,9795594,2015-11-07,14:50:00
2015-11-07 14:55:00,306.85968232893333,307.59452891490787,306.1703246854193,306.6308088007338,1890,7831927,2015-11-07,14:55:00
2015-11-07 15:00:00,306.2952759955198,306.7979294115896,306.01777721108505,309.85119155392533,4168,8750607,2015-11-07,15:00:00
2015-11-07 15:05:00,307.21518417377365,309.18162044038576,307.1436124016525,307.73464044054043,1113,9029098,2015-11-07,15:05:00
